                                           paddleballgame
                                              logfile
time                     score    playtime         win?             
Sat Dec 14 14:33:48 2019   0   7.628783941268921   False

Sat Dec 14 14:33:48 2019   0   7.65624213218689   False

Sat Dec 14 14:33:48 2019   0   7.684429407119751   False

Sat Dec 14 14:33:48 2019   0   7.7122111320495605   False

Sat Dec 14 14:33:48 2019   0   7.739923715591431   False

Sat Dec 14 14:33:48 2019   0   7.765255689620972   False

Sat Dec 14 14:33:48 2019   0   7.795421361923218   False

Sat Dec 14 14:33:48 2019   0   7.822918653488159   False

Sat Dec 14 14:33:48 2019   0   7.850494146347046   False

Sat Dec 14 14:33:48 2019   0   7.877216100692749   False

Sat Dec 14 14:33:49 2019   0   7.905718803405762   False

Sat Dec 14 14:33:49 2019   0   7.931676387786865   False

Sat Dec 14 14:33:49 2019   0   7.957496166229248   False

Sat Dec 14 14:33:49 2019   0   7.985245704650879   False

Sat Dec 14 14:33:49 2019   0   8.013558387756348   False

Sat Dec 14 14:33:49 2019   0   8.040881156921387   False

Sat Dec 14 14:33:49 2019   0   8.068203926086426   False

Sat Dec 14 14:33:49 2019   0   8.096232891082764   False

Sat Dec 14 14:33:49 2019   0   8.1234610080719   False

Sat Dec 14 14:33:49 2019   0   8.151367425918579   False

Sat Dec 14 14:33:49 2019   0   8.17942762374878   False

Sat Dec 14 14:33:49 2019   0   8.2067129611969   False

Sat Dec 14 14:33:49 2019   0   8.234113931655884   False

Sat Dec 14 14:33:49 2019   0   8.26067066192627   False

Sat Dec 14 14:33:49 2019   0   8.288635969161987   False

Sat Dec 14 14:33:49 2019   0   8.31662631034851   False

Sat Dec 14 14:33:49 2019   0   8.34541654586792   False

Sat Dec 14 14:33:49 2019   0   8.371588945388794   False

Sat Dec 14 14:33:49 2019   0   8.39891529083252   False

Sat Dec 14 14:33:49 2019   0   8.428136587142944   False

Sat Dec 14 14:33:49 2019   0   8.45621943473816   False

Sat Dec 14 14:33:49 2019   0   8.482334613800049   False

Sat Dec 14 14:33:49 2019   0   8.508992195129395   False

Sat Dec 14 14:33:49 2019   0   8.536786794662476   False

Sat Dec 14 14:33:49 2019   0   8.564793109893799   False

Sat Dec 14 14:33:49 2019   0   8.591848373413086   False

Sat Dec 14 14:33:49 2019   0   8.619283199310303   False

Sat Dec 14 14:33:49 2019   0   8.647154331207275   False

Sat Dec 14 14:33:49 2019   0   8.67395806312561   False

Sat Dec 14 14:33:49 2019   0   8.701627492904663   False

Sat Dec 14 14:33:49 2019   0   8.72951340675354   False

Sat Dec 14 14:33:49 2019   0   8.756940841674805   False

Sat Dec 14 14:33:49 2019   0   8.784651041030884   False

Sat Dec 14 14:33:49 2019   0   8.812566041946411   False

Sat Dec 14 14:33:49 2019   0   8.839884281158447   False

Sat Dec 14 14:33:49 2019   0   8.867526292800903   False

Sat Dec 14 14:33:50 2019   0   8.895606756210327   False

Sat Dec 14 14:33:50 2019   0   8.924036979675293   False

Sat Dec 14 14:33:50 2019   0   8.95009994506836   False

Sat Dec 14 14:33:50 2019   0   8.978332281112671   False

Sat Dec 14 14:33:50 2019   0   9.005245685577393   False

Sat Dec 14 14:33:50 2019   0   9.033096313476562   False

Sat Dec 14 14:33:50 2019   0   9.060367107391357   False

Sat Dec 14 14:33:50 2019   0   9.088164329528809   False

Sat Dec 14 14:33:50 2019   0   9.115354061126709   False

Sat Dec 14 14:33:50 2019   0   9.143226385116577   False

Sat Dec 14 14:33:50 2019   0   9.170400619506836   False

Sat Dec 14 14:33:50 2019   0   9.198209047317505   False

Sat Dec 14 14:33:50 2019   0   9.22688102722168   False

Sat Dec 14 14:33:50 2019   0   9.2548348903656   False

Sat Dec 14 14:33:50 2019   0   9.282496690750122   False

Sat Dec 14 14:33:50 2019   0   9.310619354248047   False

Sat Dec 14 14:33:50 2019   0   9.340765953063965   False

Sat Dec 14 14:33:50 2019   0   9.368417501449585   False

Sat Dec 14 14:33:50 2019   0   9.39600419998169   False

Sat Dec 14 14:33:50 2019   0   9.423167705535889   False

Sat Dec 14 14:33:50 2019   0   9.450085401535034   False

Sat Dec 14 14:33:50 2019   0   9.477918148040771   False

Sat Dec 14 14:33:50 2019   0   9.505353689193726   False

Sat Dec 14 14:33:50 2019   0   9.532546520233154   False

Sat Dec 14 14:33:50 2019   0   9.560860395431519   False

Sat Dec 14 14:33:50 2019   0   9.588627815246582   False

Sat Dec 14 14:33:50 2019   0   9.615774393081665   False

Sat Dec 14 14:33:50 2019   0   9.644030094146729   False

Sat Dec 14 14:33:50 2019   0   9.671786785125732   False

Sat Dec 14 14:33:50 2019   0   9.699330806732178   False

Sat Dec 14 14:33:50 2019   0   9.727224826812744   False

Sat Dec 14 14:33:50 2019   0   9.755365133285522   False

Sat Dec 14 14:33:50 2019   0   9.78229832649231   False

Sat Dec 14 14:33:50 2019   0   9.810129165649414   False

Sat Dec 14 14:33:50 2019   0   9.836871147155762   False

Sat Dec 14 14:33:50 2019   0   9.864784717559814   False

Sat Dec 14 14:33:51 2019   0   9.89344573020935   False

Sat Dec 14 14:33:51 2019   0   9.921260118484497   False

Sat Dec 14 14:33:51 2019   0   9.948949337005615   False

Sat Dec 14 14:33:51 2019   0   9.977036476135254   False

Sat Dec 14 14:33:51 2019   0   10.005137920379639   False

Sat Dec 14 14:33:51 2019   0   10.033108234405518   False

Sat Dec 14 14:33:51 2019   0   10.061671495437622   False

Sat Dec 14 14:33:51 2019   0   10.08963418006897   False

Sat Dec 14 14:33:51 2019   0   10.117231369018555   False

Sat Dec 14 14:33:51 2019   0   10.144744396209717   False

Sat Dec 14 14:33:51 2019   0   10.172638177871704   False

Sat Dec 14 14:33:51 2019   0   10.19914698600769   False

Sat Dec 14 14:33:51 2019   0   10.227810621261597   False

Sat Dec 14 14:33:51 2019   0   10.256093502044678   False

Sat Dec 14 14:33:51 2019   0   10.282361507415771   False

Sat Dec 14 14:33:51 2019   0   10.310906887054443   False

Sat Dec 14 14:33:51 2019   0   10.338377714157104   False

Sat Dec 14 14:33:51 2019   0   10.366559982299805   False

Sat Dec 14 14:33:51 2019   0   10.39483380317688   False

Sat Dec 14 14:33:51 2019   0   10.42174482345581   False

Sat Dec 14 14:33:51 2019   0   10.448392868041992   False

Sat Dec 14 14:33:51 2019   0   10.475476741790771   False

Sat Dec 14 14:33:51 2019   0   10.501732110977173   False

Sat Dec 14 14:33:51 2019   0   10.528367757797241   False

Sat Dec 14 14:33:51 2019   0   10.555184841156006   False

Sat Dec 14 14:33:51 2019   0   10.581676959991455   False

Sat Dec 14 14:33:51 2019   0   10.610314130783081   False

Sat Dec 14 14:33:51 2019   0   10.636819839477539   False

Sat Dec 14 14:33:51 2019   0   10.66464114189148   False

Sat Dec 14 14:33:51 2019   0   10.691122770309448   False

Sat Dec 14 14:33:51 2019   0   10.717498302459717   False

Sat Dec 14 14:33:51 2019   0   10.744192600250244   False

Sat Dec 14 14:33:51 2019   0   10.770902156829834   False

Sat Dec 14 14:33:51 2019   0   10.797459363937378   False

Sat Dec 14 14:33:51 2019   0   10.823724508285522   False

Sat Dec 14 14:33:51 2019   0   10.850392818450928   False

Sat Dec 14 14:33:51 2019   0   10.877132415771484   False

Sat Dec 14 14:33:52 2019   0   10.904011011123657   False

Sat Dec 14 14:33:52 2019   0   10.93033480644226   False

Sat Dec 14 14:33:52 2019   0   10.956925392150879   False

Sat Dec 14 14:33:52 2019   0   10.984501838684082   False

Sat Dec 14 14:33:52 2019   0   11.01190996170044   False

Sat Dec 14 14:33:52 2019   0   11.039628028869629   False

Sat Dec 14 14:33:52 2019   0   11.066100835800171   False

Sat Dec 14 14:33:52 2019   0   11.09479808807373   False

Sat Dec 14 14:33:52 2019   0   11.121607065200806   False

Sat Dec 14 14:33:52 2019   0   11.148247241973877   False

Sat Dec 14 14:33:52 2019   0   11.175352334976196   False

Sat Dec 14 14:33:52 2019   0   11.201609373092651   False

Sat Dec 14 14:33:52 2019   0   11.228502988815308   False

Sat Dec 14 14:33:52 2019   0   11.263596773147583   False

Sat Dec 14 14:33:52 2019   0   11.296366453170776   False

Sat Dec 14 14:33:52 2019   0   11.32912540435791   False

Sat Dec 14 14:33:52 2019   0   11.36189603805542   False

Sat Dec 14 14:33:52 2019   0   11.396285057067871   False

Sat Dec 14 14:33:52 2019   0   11.429141998291016   False

Sat Dec 14 14:33:52 2019   0   11.461872100830078   False

Sat Dec 14 14:33:52 2019   0   11.494879961013794   False

Sat Dec 14 14:33:52 2019   0   11.527503967285156   False

Sat Dec 14 14:33:52 2019   0   11.560483694076538   False

Sat Dec 14 14:33:52 2019   0   11.592573404312134   False

Sat Dec 14 14:33:52 2019   0   11.62484335899353   False

Sat Dec 14 14:33:52 2019   0   11.656045198440552   False

Sat Dec 14 14:33:52 2019   0   11.683152198791504   False

Sat Dec 14 14:33:52 2019   0   11.710177898406982   False

Sat Dec 14 14:33:52 2019   0   11.7371985912323   False

Sat Dec 14 14:33:52 2019   0   11.764278173446655   False

Sat Dec 14 14:33:52 2019   0   11.791539907455444   False

Sat Dec 14 14:33:52 2019   0   11.819101810455322   False

Sat Dec 14 14:33:52 2019   0   11.849120378494263   False

Sat Dec 14 14:33:52 2019   0   11.875749349594116   False

Sat Dec 14 14:33:53 2019   0   11.90454912185669   False

Sat Dec 14 14:33:53 2019   0   11.934363603591919   False

Sat Dec 14 14:33:53 2019   0   11.967317581176758   False

Sat Dec 14 14:33:53 2019   0   11.998168468475342   False

Sat Dec 14 14:33:53 2019   0   12.03148603439331   False

Sat Dec 14 14:33:53 2019   0   12.064393281936646   False

Sat Dec 14 14:33:53 2019   0   12.097475290298462   False

Sat Dec 14 14:33:53 2019   0   12.129931688308716   False

Sat Dec 14 14:33:53 2019   0   12.162635087966919   False

Sat Dec 14 14:33:53 2019   0   12.201186418533325   False

Sat Dec 14 14:33:53 2019   0   12.233726024627686   False

Sat Dec 14 14:33:53 2019   0   12.263412952423096   False

Sat Dec 14 14:33:53 2019   0   12.295888662338257   False

Sat Dec 14 14:33:53 2019   0   12.328086614608765   False

Sat Dec 14 14:33:53 2019   0   12.360530138015747   False

Sat Dec 14 14:33:53 2019   0   12.392610311508179   False

Sat Dec 14 14:33:53 2019   0   12.423874855041504   False

Sat Dec 14 14:33:53 2019   0   12.454860925674438   False

Sat Dec 14 14:33:53 2019   0   12.487872838973999   False

Sat Dec 14 14:33:53 2019   0   12.519272089004517   False

Sat Dec 14 14:33:53 2019   0   12.549071073532104   False

Sat Dec 14 14:33:53 2019   0   12.580148696899414   False

Sat Dec 14 14:33:53 2019   0   12.612653732299805   False

Sat Dec 14 14:33:53 2019   0   12.645142793655396   False

Sat Dec 14 14:33:53 2019   0   12.677955865859985   False

Sat Dec 14 14:33:53 2019   0   12.70450735092163   False

Sat Dec 14 14:33:53 2019   0   12.732038497924805   False

Sat Dec 14 14:33:53 2019   0   12.763588428497314   False

Sat Dec 14 14:33:53 2019   0   12.79161262512207   False

Sat Dec 14 14:33:53 2019   0   12.821827411651611   False

Sat Dec 14 14:33:53 2019   0   12.849620580673218   False

Sat Dec 14 14:33:53 2019   0   12.878422021865845   False

Sat Dec 14 14:33:54 2019   0   12.90488886833191   False

Sat Dec 14 14:33:54 2019   0   12.93129014968872   False

Sat Dec 14 14:33:54 2019   0   12.957696676254272   False

Sat Dec 14 14:33:54 2019   0   12.984086036682129   False

Sat Dec 14 14:33:54 2019   0   13.013742446899414   False

Sat Dec 14 14:33:54 2019   0   13.040433168411255   False

Sat Dec 14 14:33:54 2019   0   13.068132638931274   False

Sat Dec 14 14:33:54 2019   0   13.0960111618042   False

Sat Dec 14 14:33:54 2019   0   13.123188495635986   False

Sat Dec 14 14:33:54 2019   0   13.150529146194458   False

Sat Dec 14 14:33:54 2019   0   13.179516792297363   False

Sat Dec 14 14:33:54 2019   0   13.206469297409058   False

Sat Dec 14 14:33:54 2019   0   13.23366403579712   False

Sat Dec 14 14:33:54 2019   0   13.263143301010132   False

Sat Dec 14 14:33:54 2019   0   13.290096998214722   False

Sat Dec 14 14:33:54 2019   0   13.318150997161865   False

Sat Dec 14 14:33:54 2019   0   13.35079288482666   False

Sat Dec 14 14:33:54 2019   0   13.3815176486969   False

Sat Dec 14 14:33:54 2019   0   13.4108304977417   False

Sat Dec 14 14:33:54 2019   0   13.437947511672974   False

Sat Dec 14 14:33:54 2019   0   13.475268840789795   False

Sat Dec 14 14:35:57 2019   5   28.955292463302612   True

Sat Dec 14 14:36:16 2019   0   5.467250823974609   False

Sat Dec 14 14:36:16 2019   0   5.493826389312744   False

Sat Dec 14 14:36:16 2019   0   5.520305871963501   False

Sat Dec 14 14:36:16 2019   0   5.547970771789551   False

Sat Dec 14 14:36:16 2019   0   5.572943210601807   False

Sat Dec 14 14:36:16 2019   0   5.598923683166504   False

Sat Dec 14 14:36:16 2019   0   5.6256818771362305   False

Sat Dec 14 14:36:16 2019   0   5.651693344116211   False

Sat Dec 14 14:36:16 2019   0   5.678210020065308   False

Sat Dec 14 14:36:16 2019   0   5.7048304080963135   False

Sat Dec 14 14:36:16 2019   0   5.732375144958496   False

Sat Dec 14 14:36:16 2019   0   5.759500980377197   False

Sat Dec 14 14:36:16 2019   0   5.784983158111572   False

Sat Dec 14 14:36:16 2019   0   5.813494443893433   False

Sat Dec 14 14:36:16 2019   0   5.840892314910889   False

Sat Dec 14 14:36:16 2019   0   5.867122650146484   False

Sat Dec 14 14:36:16 2019   0   5.893881559371948   False

Sat Dec 14 14:36:16 2019   0   5.920403480529785   False

Sat Dec 14 14:36:16 2019   0   5.947938919067383   False

Sat Dec 14 14:36:16 2019   0   5.975146293640137   False

Sat Dec 14 14:36:16 2019   0   6.000834703445435   False

Sat Dec 14 14:36:16 2019   0   6.027674436569214   False

Sat Dec 14 14:36:16 2019   0   6.054039239883423   False

Sat Dec 14 14:36:16 2019   0   6.082330942153931   False

Sat Dec 14 14:36:16 2019   0   6.108776807785034   False

Sat Dec 14 14:36:16 2019   0   6.134637117385864   False

Sat Dec 14 14:36:16 2019   0   6.163269281387329   False

Sat Dec 14 14:36:16 2019   0   6.190934896469116   False

Sat Dec 14 14:36:16 2019   0   6.216505289077759   False

Sat Dec 14 14:36:16 2019   0   6.243306636810303   False

Sat Dec 14 14:36:16 2019   0   6.268945217132568   False

Sat Dec 14 14:36:16 2019   0   6.295567274093628   False

Sat Dec 14 14:36:16 2019   0   6.321670293807983   False

Sat Dec 14 14:36:16 2019   0   6.349228143692017   False

Sat Dec 14 14:36:17 2019   0   6.375624179840088   False

Sat Dec 14 14:36:17 2019   0   6.403659105300903   False

Sat Dec 14 14:36:17 2019   0   6.431155681610107   False

Sat Dec 14 14:36:17 2019   0   6.458116292953491   False

Sat Dec 14 14:36:17 2019   0   6.483644247055054   False

Sat Dec 14 14:36:17 2019   0   6.510351657867432   False

Sat Dec 14 14:36:17 2019   0   6.535310506820679   False

Sat Dec 14 14:36:17 2019   0   6.562329053878784   False

Sat Dec 14 14:36:17 2019   0   6.589096784591675   False

Sat Dec 14 14:36:17 2019   0   6.615538597106934   False

Sat Dec 14 14:36:17 2019   0   6.640914678573608   False

Sat Dec 14 14:36:17 2019   0   6.6657397747039795   False

Sat Dec 14 14:36:17 2019   0   6.691151142120361   False

Sat Dec 14 14:36:17 2019   0   6.719653367996216   False

Sat Dec 14 14:36:17 2019   0   6.7446815967559814   False

Sat Dec 14 14:36:17 2019   0   6.770883321762085   False

Sat Dec 14 14:36:17 2019   0   6.798597574234009   False

Sat Dec 14 14:36:17 2019   0   6.826446533203125   False

Sat Dec 14 14:36:17 2019   0   6.853334665298462   False

Sat Dec 14 14:36:17 2019   0   6.881127595901489   False

Sat Dec 14 14:36:17 2019   0   6.908167362213135   False

Sat Dec 14 14:36:17 2019   0   6.933390140533447   False

Sat Dec 14 14:36:17 2019   0   6.958698272705078   False

Sat Dec 14 14:36:17 2019   0   6.983695030212402   False

Sat Dec 14 14:36:17 2019   0   7.009112119674683   False

Sat Dec 14 14:36:17 2019   0   7.036803245544434   False

Sat Dec 14 14:36:17 2019   0   7.0638587474823   False

Sat Dec 14 14:36:17 2019   0   7.0892462730407715   False

Sat Dec 14 14:36:17 2019   0   7.119176626205444   False

Sat Dec 14 14:36:17 2019   0   7.145362615585327   False

Sat Dec 14 14:36:17 2019   0   7.174476385116577   False

Sat Dec 14 14:36:17 2019   0   7.203099966049194   False

Sat Dec 14 14:36:17 2019   0   7.230705976486206   False

Sat Dec 14 14:36:17 2019   0   7.264411211013794   False

Sat Dec 14 14:36:17 2019   0   7.297499418258667   False

Sat Dec 14 14:36:17 2019   0   7.330654859542847   False

Sat Dec 14 14:36:17 2019   0   7.365207672119141   False

Sat Dec 14 14:36:18 2019   0   7.39873194694519   False

Sat Dec 14 14:36:18 2019   0   7.429784536361694   False

Sat Dec 14 14:36:18 2019   0   7.557801246643066   False

Sat Dec 14 14:36:18 2019   0   7.692677974700928   False

Sat Dec 14 14:36:18 2019   0   7.805578708648682   False

Sat Dec 14 14:36:18 2019   0   7.9310901165008545   False

Sat Dec 14 14:36:18 2019   0   8.042202234268188   False

Sat Dec 14 14:36:18 2019   0   8.072677612304688   False

Sat Dec 14 14:36:18 2019   0   8.104047060012817   False

Sat Dec 14 14:36:18 2019   0   8.134630680084229   False

Sat Dec 14 14:36:18 2019   0   8.166062593460083   False

Sat Dec 14 14:36:18 2019   0   8.197214841842651   False

Sat Dec 14 14:36:18 2019   0   8.229719161987305   False

Sat Dec 14 14:36:18 2019   0   8.262057304382324   False

Sat Dec 14 14:36:18 2019   0   8.294576406478882   False

Sat Dec 14 14:36:18 2019   0   8.32583236694336   False

Sat Dec 14 14:36:18 2019   0   8.356887102127075   False

Sat Dec 14 14:36:19 2019   0   8.388083696365356   False

Sat Dec 14 14:36:19 2019   0   8.417399644851685   False

Sat Dec 14 14:36:19 2019   0   8.449869155883789   False

Sat Dec 14 14:36:19 2019   0   8.481377124786377   False

Sat Dec 14 14:36:19 2019   0   8.51497507095337   False

Sat Dec 14 14:36:19 2019   0   8.5473153591156   False

Sat Dec 14 14:36:19 2019   0   8.580722332000732   False

Sat Dec 14 14:36:19 2019   0   8.613585948944092   False

Sat Dec 14 14:36:19 2019   0   8.641827821731567   False

Sat Dec 14 14:36:19 2019   0   8.66913652420044   False

Sat Dec 14 14:36:19 2019   0   8.69898271560669   False

Sat Dec 14 14:36:19 2019   0   8.725197792053223   False

Sat Dec 14 14:36:19 2019   0   8.751857995986938   False

Sat Dec 14 14:36:19 2019   0   8.778870344161987   False

Sat Dec 14 14:36:19 2019   0   8.806056022644043   False

Sat Dec 14 14:36:19 2019   0   8.832561016082764   False

Sat Dec 14 14:36:19 2019   0   8.863545894622803   False

Sat Dec 14 14:36:19 2019   0   8.895622968673706   False

Sat Dec 14 14:36:19 2019   0   8.929235696792603   False

Sat Dec 14 14:36:19 2019   0   8.963043689727783   False

Sat Dec 14 14:36:19 2019   0   8.99733829498291   False

Sat Dec 14 14:36:19 2019   0   9.030015230178833   False

Sat Dec 14 14:36:19 2019   0   9.062698602676392   False

Sat Dec 14 14:36:19 2019   0   9.09513521194458   False

Sat Dec 14 14:36:19 2019   0   9.129924535751343   False

Sat Dec 14 14:36:19 2019   0   9.162111282348633   False

Sat Dec 14 14:36:19 2019   0   9.19462776184082   False

Sat Dec 14 14:36:19 2019   0   9.227831602096558   False

Sat Dec 14 14:36:19 2019   0   9.261110305786133   False

Sat Dec 14 14:36:19 2019   0   9.29322862625122   False

Sat Dec 14 14:36:19 2019   0   9.325934410095215   False

Sat Dec 14 14:36:19 2019   0   9.35828948020935   False

Sat Dec 14 14:36:20 2019   0   9.389110565185547   False

Sat Dec 14 14:36:20 2019   0   9.418774366378784   False

Sat Dec 14 14:36:20 2019   0   9.449755430221558   False

Sat Dec 14 14:36:20 2019   0   9.482070207595825   False

Sat Dec 14 14:36:20 2019   0   9.516686201095581   False

Sat Dec 14 14:36:20 2019   0   9.549295425415039   False

Sat Dec 14 14:36:20 2019   0   9.582269668579102   False

Sat Dec 14 14:36:20 2019   0   9.6146559715271   False

Sat Dec 14 14:36:20 2019   0   9.644080877304077   False

Sat Dec 14 14:36:20 2019   0   9.669968605041504   False

Sat Dec 14 14:36:20 2019   0   9.700438261032104   False

Sat Dec 14 14:36:20 2019   0   9.727171659469604   False

Sat Dec 14 14:36:20 2019   0   9.755555152893066   False

Sat Dec 14 14:36:20 2019   0   9.782947063446045   False

Sat Dec 14 14:36:20 2019   0   9.81538438796997   False

Sat Dec 14 14:36:20 2019   0   9.842566013336182   False

Sat Dec 14 14:36:20 2019   0   9.870475053787231   False

Sat Dec 14 14:36:20 2019   0   9.899426460266113   False

Sat Dec 14 14:36:20 2019   0   9.932468175888062   False

Sat Dec 14 14:36:20 2019   0   9.963252305984497   False

Sat Dec 14 14:36:20 2019   0   9.996454954147339   False

Sat Dec 14 14:36:20 2019   0   10.02916955947876   False

Sat Dec 14 14:36:20 2019   0   10.062166213989258   False

Sat Dec 14 14:36:20 2019   0   10.093915939331055   False

Sat Dec 14 14:36:20 2019   0   10.125449419021606   False

Sat Dec 14 14:36:20 2019   0   10.156014680862427   False

Sat Dec 14 14:36:20 2019   0   10.186110973358154   False

Sat Dec 14 14:36:20 2019   0   10.215283632278442   False

Sat Dec 14 14:36:20 2019   0   10.249356746673584   False

Sat Dec 14 14:36:20 2019   0   10.281597375869751   False

Sat Dec 14 14:36:20 2019   0   10.314164161682129   False

Sat Dec 14 14:36:20 2019   0   10.346946716308594   False

Sat Dec 14 14:36:21 2019   0   10.38210391998291   False

Sat Dec 14 14:36:21 2019   0   10.414702653884888   False

